route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
196,09:57:30,0.2,200,700,3,4,15,10,11,3,6,9,7,3,2252.0,6714.093000000001,0.0017237663269042969,0.0008640289306640625,0.0,-4914.093000000001
196,09:57:30,0.2,400,700,3,4,15,10,13,1,1,14,9,1,2348.421886184682,8218.584,0.0017311573028564453,0.0008590221405029297,0.0,-2618.5840000000007
196,09:57:30,0.2,600,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0016698837280273438,0.0009129047393798828,0.0,323.47999999999956
196,09:57:30,0.2,800,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0017261505126953125,0.0008559226989746094,0.0,3323.4799999999996
196,09:57:30,0.2,1000,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0017652511596679688,0.0008330345153808594,0.0,6323.48
196,09:57:30,0.2,1200,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.001680135726928711,0.0008380413055419922,0.0,9323.48
196,09:57:30,0.2,1400,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0017261505126953125,0.0007860660552978516,0.0,12323.48
196,09:57:30,0.2,1600,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.00168609619140625,0.0007829666137695312,0.0,15323.48
155,07:44:30,0.4,0,700,5,6,45,20,6,20,45,0,0,20,1605.0,5133.155,0.014055967330932617,0.0022771358489990234,0.0,-5133.155
155,07:44:30,0.4,200,700,5,6,45,20,12,14,34,11,6,14,1683.2447133738933,5633.118,0.016169071197509766,0.0028531551361083984,0.0,-3433.1180000000004
155,07:44:30,0.4,400,700,5,6,45,20,12,14,34,11,6,14,1683.2447133738933,5633.118,0.014055967330932617,0.004320859909057617,0.0,-1233.1180000000004
155,07:44:30,0.4,600,700,5,6,45,20,12,14,34,11,6,14,1683.2447133738933,5633.118,0.013475656509399414,0.003999948501586914,0.0,966.8819999999996
155,07:44:30,0.4,800,700,5,6,45,20,12,14,34,11,6,14,1683.2447133738933,5633.118,0.01357412338256836,0.004213094711303711,0.0,3166.8819999999996
155,07:44:30,0.4,1000,700,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.014438152313232422,0.004225015640258789,0.0,5366.882
155,07:44:30,0.4,1200,700,5,6,45,20,13,13,33,12,7,13,1983.6595532092579,6784.239000000001,0.013401269912719727,0.0035130977630615234,0.0,7615.760999999999
155,07:44:30,0.4,1400,700,5,6,45,20,13,13,33,12,7,13,1983.6595532092579,6784.239000000001,0.013502836227416992,0.003326892852783203,0.0,10015.760999999999
